"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","DATES","DATES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","2,460",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","LETTUCE","LETTUCE, LEAF, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","LETTUCE","LETTUCE, ROMAINE, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","22.2",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MELONS","MELONS, CANTALOUP, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MELONS","MELONS, HONEYDEW - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MELONS","MELONS, HONEYDEW, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MELONS","MELONS, HONEYDEW, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MELONS","MELONS, WATERMELON - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","14.1",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MELONS","MELONS, WATERMELON, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","109",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MINT","MINT, PEPPERMINT, OIL - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED"," (X)",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","MINT","MINT, SPEARMINT, OIL - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","15.5",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.75",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","ONIONS","ONIONS, DRY, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","17.5",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","ONIONS","ONIONS, DRY, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","156",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEACHES","PEACHES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,490",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEACHES","PEACHES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","315",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEAS","PEAS, DRY EDIBLE - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","10.6",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEAS","PEAS, GREEN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","183",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEAS","PEAS, GREEN, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","266",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","37.7",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","573",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","44.9",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","701",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","POTATOES","POTATOES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED"," (X)",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PUMPKINS","PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","15.2",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PUMPKINS","PUMPKINS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","17.3",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PUMPKINS","PUMPKINS, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","208",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RASPBERRIES","RASPBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.89",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RASPBERRIES","RASPBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.541",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RICE","RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","11.6",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","RYE","RYE - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","6.15",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SPINACH","SPINACH - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","54.7",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SPINACH","SPINACH, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","57.4",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SPINACH","SPINACH, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","118",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SQUASH","SQUASH, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SQUASH","SQUASH, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","326",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","52.8",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, NON-OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","22.5",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SUNFLOWER","SUNFLOWER, OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","19.3",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","TOBACCO","TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","TOBACCO","TOBACCO, FLUE-CURED (CLASS 1) - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","APPLES","APPLES - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.21",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.334",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","203",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","BARLEY","BARLEY - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.9",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","BEANS","BEANS, SNAP - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","17.6",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","42.9",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","BEANS","BEANS, SNAP, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","302",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.13",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","184",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","176",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HAY","HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","226",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP - PRICE RECEIVED, MEASURED IN $ / GALLON","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 0.5 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 0.5 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","5.85",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","45.5",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","8.85",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, RETAIL, CONTAINERS, 1 QUART - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / GALLON","TOTAL","NOT SPECIFIED","23.2",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, BULK - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.11",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 0.5 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","21.9",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 0.5 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","4.65",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 1 GALLON - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","39.1",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 1 PINT - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","7.25",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MAPLE SYRUP","MAPLE SYRUP, WHOLESALE, CONTAINERS, 1 QUART - PRICE RECEIVED, MEASURED IN $ / CONTAINER","TOTAL","NOT SPECIFIED","12.6",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.18",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEACHES","PEACHES - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,280",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEACHES","PEACHES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,390",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEACHES","PEACHES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","433",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PUMPKINS","PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","25.9",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PUMPKINS","PUMPKINS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PUMPKINS","PUMPKINS, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","RYE","RYE - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","5.9",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","8.5",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","TOBACCO","TOBACCO - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.63",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","TOBACCO","TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","2.1",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","TOBACCO","TOBACCO, AIR-CURED LIGHT SOUTHERN MD BELT (TYPE 32) - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.89",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","TOBACCO","TOBACCO, CIGAR FILLER PA SEED LEAF (TYPE 41) - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","3.37",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","WHEAT","WHEAT - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","5.6",""
"SURVEY","2019","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","5.6",""
"SURVEY","2019","MARKETING YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HAY","HAY - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","171",""
"SURVEY","2019","MARKETING YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","161",""
"SURVEY","2019","MARKETING YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HAY","HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","197",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.64",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","124",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, PIMA - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","COTTON","COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.594",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HAY","HAY - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HAY","HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","MELONS","MELONS, WATERMELON - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","11.5",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","MELONS","MELONS, WATERMELON, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","MELONS","MELONS, WATERMELON, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEACHES","PEACHES - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,350",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEACHES","PEACHES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEACHES","PEACHES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEANUTS","PEANUTS - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.206",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.2",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","TOBACCO","TOBACCO - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.83",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","TOBACCO","TOBACCO, FLUE-CURED (CLASS 1) - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.83",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","WHEAT","WHEAT - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","5.15",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","5.15",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","BARLEY","BARLEY - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.55",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.32",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","FLAXSEED","FLAXSEED - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HAY","HAY - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","102",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HAY","HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","108",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","MILLET","MILLET, PROSO - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","5.16",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.81",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","PEAS","PEAS, DRY EDIBLE - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SAFFLOWER","SAFFLOWER - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","17.8",""
